12.66	165 	166 	156 
12.66	164 	165 	155 
12.66	163 	164 	154 
12.65	162 	163 	153 
12.65	161 	162 	152 
12.64	160 	161 	151 
12.64	159 	160 	150 
12.64	158 	159 	149 
12.63	157 	158 	148 
12.63	156 	157 	148 
12.62	155 	156 	147 
12.62	154 	155 	146 
12.62	152 	154 	145 
12.61	151 	153 	144 
12.61	150 	151 	143 
12.61	149 	150 	142 
12.6	148 	149 	141 
12.6	147 	148 	140 
12.59	146 	147 	140 
12.59	145 	146 	139 
12.59	144 	145 	138 
12.58	143 	143 	137 
12.58	142 	142 	136 
12.57	141 	141 	135 
12.57	140 	140 	134 
12.57	138 	139 	133 
12.56	137 	138 	132 
12.56	136 	137 	131 
12.56	135 	136 	130 
12.55	134 	135 	129 
12.55	133 	134 	128 
12.54	132 	133 	127 
12.54	131 	132 	126 
12.54	130 	131 	125 
12.53	129 	130 	124 
12.53	128 	129 	123 
12.52	127 	128 	122 
12.52	126 	126 	122 
12.52	125 	125 	121 
12.51	124 	124 	120 
12.51	123 	123 	119 
12.5	122 	122 	118 
12.5	121 	121 	117 
12.5	120 	120 	116 
12.49	119 	119 	115 
12.49	118 	118 	114 
12.49	117 	117 	113 
12.48	116 	115 	112 
12.48	115 	114 	111 
12.47	114 	114 	110 
12.47	113 	112 	109 
12.47	112 	111 	108 
12.46	111 	110 	107 
12.46	110 	109 	107 
12.45	109 	108 	106 
12.45	108 	107 	105 
12.45	107 	106 	104 
12.44	106 	105 	103 
12.44	105 	104 	102 
12.44	104 	103 	101 
12.43	103 	102 	100 
12.43	102 	101 	99 
12.42	101 	100 	98 
12.42	100 	99 	97 
12.42	99 	98 	96 
12.41	98 	97 	95 
12.41	97 	95 	94 
12.4	96 	94 	93 
12.4	95 	93 	92 
12.4	94 	92 	91 
12.39	93 	91 	90 
12.39	92 	90 	89 
12.38	90 	89 	88 
12.38	89 	88 	87 
12.38	88 	87 	86 
12.37	87 	86 	85 
12.37	86 	85 	84 
12.37	85 	84 	83 
12.36	84 	83 	82 
12.36	83 	82 	81 
12.35	82 	81 	80 
12.35	81 	80 	79 
12.35	80 	79 	79 
12.34	79 	78 	78 
12.34	78 	77 	77 
12.33	77 	76 	76 
12.33	76 	75 	75 
12.33	75 	74 	74 
12.32	74 	73 	73 
12.32	73 	72 	72 
12.32	72 	71 	71 
12.31	71 	69 	70 
12.31	70 	68 	69 
12.3	69 	67 	68 
12.3	68 	66 	67 
12.3	67 	66 	66 
12.29	66 	64 	65 
12.29	65 	63 	64 
12.28	64 	62 	63 
12.28	63 	61 	62 
12.28	62 	60 	61 
12.27	61 	59 	60 
12.27	60 	58 	59 
12.27	59 	57 	58 
12.26	58 	56 	57 
12.26	57 	55 	56 
12.25	56 	54 	55 
12.25	55 	53 	54 
12.25	54 	52 	53 
12.24	53 	51 	52 
12.24	52 	50 	51 
12.23	51 	49 	50 
12.23	50 	48 	49 
12.23	49 	47 	48 
12.22	48 	46 	47 
12.22	47 	45 	46 
12.21	46 	44 	45 
12.21	45 	43 	44 
12.21	44 	42 	43 
12.2	42 	41 	42 
12.2	41 	40 	41 
12.2	40 	39 	40 
12.19	39 	38 	39 
12.19	38 	37 	38 
12.18	38 	36 	37 
12.18	37 	35 	36 
12.18	36 	34 	35 
12.17	35 	33 	34 
12.17	34 	32 	33 
12.16	33 	31 	32 
12.16	32 	30 	31 
12.16	31 	29 	30 
12.15	30 	28 	29 
12.15	29 	27 	28 
12.15	28 	26 	27 
12.14	27 	25 	26 
12.14	25 	24 	25 
12.13	24 	24 	24 
12.13	23 	23 	23 
12.13	22 	22 	22 
12.12	21 	21 	21 
12.12	20 	20 	20 
12.11	19 	19 	19 
12.11	18 	18 	18 
12.11	17 	17 	17 
12.1	16 	16 	16 
12.1	15 	15 	15 
12.1	14 	14 	14 
12.09	13 	13 	13 
12.09	12 	12 	12 
12.08	11 	11 	11 
12.08	10 	10 	10 
12.08	9 	9 	9 
12.07	8 	8 	8 
12.07	7 	7 	7 
12.06	7 	6 	6 
12.06	5 	5 	5 
12.06	4	4 	4 
12.05	3	3 	3 
12.05	2	2 	2 
12.04	1	1 	1 
12.04	0 	0 	0 
