37.87	255 	255 	244 
37.87	255 	255 	243 
37.87	255 	255 	242 
37.87	255 	255 	241 
37.86	255 	255 	240 
37.86	255 	255 	239 
37.85	255 	255 	238 
37.85	255 	255 	237 
37.85	255 	255 	236 
37.84	255 	255 	235 
37.84	254 	255 	235 
37.83	253 	255 	234 
37.83	252 	255 	233 
37.83	249 	255 	232 
37.82	248 	254 	231 
37.82	247 	253 	230 
37.82	246 	251 	229 
37.81	246 	250 	229 
37.81	245 	249 	228 
37.8	243 	248 	227 
37.8	243 	246 	226 
37.8	242 	245 	225 
37.79	241 	244 	224 
37.79	240 	243 	223 
37.78	239 	241 	222 
37.78	236 	240 	222 
37.78	235 	239 	221 
37.77	234 	238 	220 
37.77	233 	237 	219 
37.77	232 	236 	218 
37.76	231 	235 	217 
37.76	230 	234 	216 
37.75	229 	233 	215 
37.75	228 	233 	214 
37.75	227 	232 	213 
37.74	226 	231 	212 
37.74	225 	230 	211 
37.73	224 	228 	210 
37.73	223 	227 	209 
37.73	222 	226 	208 
37.72	221 	225 	207 
37.72	220 	224 	206 
37.71	219 	223 	205 
37.71	218 	222 	204 
37.71	217 	220 	204 
37.7	216 	219 	203 
37.7	215 	218 	202 
37.7	214 	216 	201 
37.69	213 	215 	200 
37.69	212 	214 	199 
37.68	211 	213 	198 
37.68	209 	212 	197 
37.68	208 	211 	197 
37.67	207 	210 	196 
37.67	206 	208 	195 
37.66	205 	207 	194 
37.66	204 	206 	193 
37.66	203 	205 	192 
37.65	202 	204 	191 
37.65	201 	203 	190 
37.65	200 	202 	189 
37.64	199 	201 	188 
37.64	198 	200 	187 
37.63	197 	199 	186 
37.63	196 	198 	185 
37.63	195 	197 	184 
37.62	194 	196 	183 
37.62	193 	195 	182 
37.61	192 	194 	181 
37.61	191 	193 	180 
37.61	190 	192 	179 
37.6	189 	190 	179 
37.6	188 	189 	178 
37.6	187 	188 	177 
37.59	186 	187 	176 
37.59	184 	186 	175 
37.58	183 	185 	174 
37.58	182 	184 	173 
37.58	181 	182 	172 
37.57	180 	181 	171 
37.57	179 	180 	170 
37.56	178 	179 	170 
37.56	177 	178 	169 
37.56	176 	177 	168 
37.55	175 	175 	167 
37.55	174 	174 	166 
37.54	173 	173 	165 
37.54	172 	172 	164 
37.54	171 	171 	163 
37.53	170 	170 	162 
37.53	169 	169 	161 
37.53	168 	168 	160 
37.52	167 	167 	159 
37.52	166 	166 	158 
37.51	165 	165 	157 
37.51	164 	164 	156 
37.51	162 	163 	155 
37.5	161 	162 	154 
