24.97	132 	133 	127 
24.96	131 	132 	126 
24.96	130 	131 	125 
24.96	129 	130 	124 
24.95	128 	129 	123 
24.95	127 	128 	122 
24.95	126 	127 	121 
24.94	125 	125 	121 
24.94	124 	124 	120 
24.93	123 	123 	119 
24.93	122 	122 	118 
24.93	121 	121 	117 
24.92	120 	120 	116 
24.92	119 	119 	115 
24.91	118 	118 	114 
24.91	117 	117 	113 
24.91	116 	116 	112 
24.9	115 	115 	111 
24.9	114 	114 	110 
24.9	113 	112 	109 
24.89	112 	111 	108 
24.89	111 	110 	107 
24.88	110 	109 	107 
24.88	109 	108 	106 
24.88	108 	107 	105 
24.87	107 	106 	104 
24.87	106 	105 	103 
24.86	105 	104 	102 
24.86	104 	103 	101 
24.86	103 	102 	100 
24.85	101 	101 	99 
24.85	101 	100 	98 
24.85	99 	99 	97 
24.84	98 	98 	96 
24.84	97 	97 	95 
24.83	96 	96 	94 
24.83	95 	95 	93 
24.83	94 	93 	92 
24.82	93 	92 	91 
24.82	92 	91 	90 
24.81	91 	90 	89 
24.81	90 	89 	88 
24.81	89 	88 	87 
24.8	88 	87 	86 
24.8	87 	86 	85 
24.79	86 	85 	84 
24.79	85 	84 	84 
24.79	84 	83 	82 
24.78	83 	82 	82 
24.78	82 	81 	81 
24.78	81 	80 	80 
24.77	80 	79 	79 
24.77	79 	78 	78 
24.76	78 	77 	77 
24.76	77 	76 	76 
24.76	76 	75 	75 
24.75	75 	74 	74 
24.75	74 	73 	73 
24.74	73 	72 	72 
24.74	72 	71 	71 
24.74	71 	70 	70 
24.73	70 	69 	69 
24.73	69 	67 	68 
24.73	68 	66 	67 
24.72	67 	65 	66 
24.72	66 	64 	65 
24.71	65 	63 	64 
24.71	64 	62 	63 
24.71	63 	61 	62 
24.7	62 	60 	61 
24.7	61 	59 	60 
24.69	60 	58 	59 
24.69	59 	57 	58 
24.69	58 	56 	57 
24.68	57 	55 	56 
24.68	56 	54 	55 
24.67	55 	53 	54 
24.67	54 	52 	53 
24.67	53 	51 	52 
24.66	52 	50 	51 
24.66	51 	49 	50 
24.66	50 	48 	49 
24.65	49 	47 	48 
24.65	48 	46 	47 
24.64	47 	45 	46 
24.64	46 	44 	45 
24.64	44 	43 	44 
24.63	43 	42 	43 
24.63	42 	41 	42 
24.62	41 	40 	41 
24.62	40 	39 	40 
24.62	39 	38 	39 
24.61	38 	37 	38 
24.61	37 	36 	37 
24.61	36 	35 	36 
24.6	35 	34 	35 
24.6	34 	33 	34 
24.59	33 	32 	33 
24.59	32 	31 	32 
24.59	32 	30 	31 
24.58	30 	29 	30 
24.58	30 	28 	29 
24.57	29 	28 	28 
24.57	27 	27 	27 
24.57	26 	26 	26 
24.56	25 	25 	25 
24.56	24 	24 	24 
24.56	23 	23 	23 
24.55	22 	22 	22 
24.55	21 	21 	21 
24.54	20 	20 	20 
24.54	19 	19 	19 
24.54	18 	18 	18 
24.53	17 	17 	17 
24.53	16 	16 	16 
24.52	15 	15 	15 
24.52	14 	14 	14 
24.52	13 	13 	13 
24.51	12 	12 	12 
24.51	11 	11 	11 
24.5	10 	10 	10 
24.5	9 	9 	9 
24.5	8 	8 	8 
24.49	7 	7 	7 
24.49	6 	6 	6 
24.49	5 	5 	5 
24.48	4 	4 	4 
24.48	3 	3 	3 
24.47	2	2 	2 
24.47	1	1 	1 
24.47	0 	0 	0 
