255,255,100.00
255,254,100.00
255,253,100.00
255,252,99.99
255,251,99.99
255,250,99.98
255,249,99.98
255,248,99.98
255,247,99.97
255,246,99.97
255,245,99.97
255,244,99.96
255,243,99.96
255,242,99.95
255,241,99.95
255,240,99.95
255,239,99.94
255,238,99.94
255,237,99.93
255,236,99.93
255,235,99.93
255,234,99.92
255,233,99.92
255,232,99.91
255,231,99.91
255,230,99.91
255,229,99.90
255,228,99.90
255,227,99.90
255,226,99.89
255,225,99.89
255,224,99.88
255,223,99.88
255,222,99.88
255,221,99.87
255,220,99.87
255,219,99.86
255,218,99.86
255,217,99.86
255,216,99.85
255,215,99.85
255,214,99.85
255,213,99.84
255,212,99.84
255,211,99.83
255,210,99.83
255,209,99.83
255,208,99.82
255,207,99.82
255,206,99.81
255,205,99.81
255,204,99.81
255,203,99.80
255,202,99.80
255,201,99.80
255,200,99.79
255,199,99.79
255,198,99.78
255,197,99.78
255,196,99.78
255,195,99.77
255,194,99.77
255,193,99.76
255,192,99.76
255,191,99.76
255,190,99.75
255,189,99.75
255,188,99.74
255,187,99.74
255,186,99.74
255,185,99.73
255,184,99.73
255,183,99.73
255,182,99.72
255,181,99.72
255,180,99.71
255,179,99.71
255,178,99.71
255,177,99.70
255,176,99.70
255,175,99.69
255,174,99.69
255,173,99.69
255,172,99.68
255,171,99.68
255,170,99.68
255,169,99.67
255,168,99.67
255,167,99.66
255,166,99.66
255,165,99.66
255,164,99.65
255,163,99.65
255,162,99.64
255,161,99.64
255,160,99.64
255,159,99.63
255,158,99.63
255,157,99.63
255,156,99.62
255,155,99.62
255,154,99.61
255,153,99.61
255,152,99.61
255,151,99.60
255,150,99.60
255,149,99.59
255,148,99.59
255,147,99.59
255,146,99.58
255,145,99.58
255,144,99.57
255,143,99.57
255,142,99.57
255,141,99.56
255,140,99.56
255,139,99.56
255,138,99.55
255,137,99.55
255,136,99.54
255,135,99.54
255,134,99.54
255,133,99.53
255,132,99.53
255,131,99.52
255,130,99.52
255,129,99.52
255,128,99.51
255,127,99.51
255,126,99.51
255,125,99.50
255,124,99.50
255,123,99.49
255,122,99.49
255,121,99.49
255,120,99.48
255,119,99.48
255,118,99.47
255,117,99.47
255,116,99.47
255,115,99.46
255,114,99.46
255,113,99.45
255,112,99.45
255,111,99.45
255,110,99.44
255,109,99.44
255,108,99.44
255,107,99.43
255,106,99.43
255,105,99.42
255,104,99.42
255,103,99.42
255,102,99.41
255,101,99.41
255,100,99.40
255,99,99.40
255,98,99.40
255,97,99.39
255,96,99.39
255,95,99.39
255,94,99.38
255,93,99.38
255,92,99.37
255,91,99.37
255,90,99.37
255,89,99.36
255,88,99.36
255,87,99.35
255,86,99.35
255,85,99.35
255,84,99.34
255,83,99.34
255,82,99.34
255,81,99.33
255,80,99.33
255,79,99.32
255,78,99.32
255,77,99.32
255,76,99.31
255,75,99.31
255,74,99.30
255,73,99.30
255,72,99.30
255,71,99.29
255,70,99.29
255,69,99.28
255,68,99.28
255,67,99.28
255,66,99.27
255,65,99.27
255,64,99.27
255,63,99.26
255,62,99.26
255,61,99.25
255,60,99.25
255,59,99.25
255,58,99.24
255,57,99.24
255,56,99.23
255,55,99.23
255,54,99.23
255,53,99.22
255,52,99.22
255,51,99.22
255,50,99.21
255,49,99.21
255,48,99.20
255,47,99.20
255,46,99.20
255,45,99.19
255,44,99.19
255,43,99.18
255,42,99.18
255,41,99.18
255,40,99.17
255,39,99.17
255,38,99.17
255,37,99.16
255,36,99.16
255,35,99.15
255,34,99.15
255,33,99.15
255,32,99.14
255,31,99.14
255,30,99.13
255,29,99.13
255,28,99.13
255,27,99.12
255,26,99.12
255,25,99.11
255,24,99.11
255,23,99.11
255,22,99.10
255,21,99.10
255,20,99.10
255,19,99.09
255,18,99.09
255,17,99.08
255,16,99.08
255,15,99.08
255,14,99.07
255,13,99.07
255,12,99.06
255,11,99.06
255,10,99.06
255,9,99.05
255,8,99.05
255,7,99.05
255,6,99.04
255,5,99.04
255,4,99.03
255,3,99.03
255,2,99.03
255,1,99.02
255,0,99.02
255,255,100.00
255,254,100.00
255,253,100.00
255,252,99.99
255,251,99.99
255,250,99.98
255,249,99.98
255,248,99.98
255,247,99.97
255,246,99.97
255,245,99.97
255,244,99.96
255,243,99.96
255,242,99.95
255,241,99.95
255,240,99.95
255,239,99.94
255,238,99.94
255,237,99.93
255,236,99.93
255,235,99.93
255,234,99.92
255,233,99.92
255,232,99.91
255,231,99.91
255,230,99.91
255,229,99.90
255,228,99.90
255,227,99.90
255,226,99.89
255,225,99.89
255,224,99.88
255,223,99.88
255,222,99.88
255,221,99.87
255,220,99.87
255,219,99.86
255,218,99.86
255,217,99.86
255,216,99.85
255,215,99.85
255,214,99.85
255,213,99.84
255,212,99.84
255,211,99.83
255,210,99.83
255,209,99.83
255,208,99.82
255,207,99.82
255,206,99.81
255,205,99.81
255,204,99.81
255,203,99.80
255,202,99.80
255,201,99.80
255,200,99.79
255,199,99.79
255,198,99.78
255,197,99.78
255,196,99.78
255,195,99.77
255,194,99.77
255,193,99.76
255,192,99.76
255,191,99.76
255,190,99.75
255,189,99.75
255,188,99.74
255,187,99.74
255,186,99.74
255,185,99.73
255,184,99.73
255,183,99.73
255,182,99.72
255,181,99.72
255,180,99.71
255,179,99.71
255,178,99.71
255,177,99.70
255,176,99.70
255,175,99.69
255,174,99.69
255,173,99.69
255,172,99.68
255,171,99.68
255,170,99.68
255,169,99.67
255,168,99.67
255,167,99.66
255,166,99.66
255,165,99.66
255,164,99.65
255,163,99.65
255,162,99.64
255,161,99.64
255,160,99.64
255,159,99.63
255,158,99.63
255,157,99.63
255,156,99.62
255,155,99.62
255,154,99.61
255,153,99.61
255,152,99.61
255,151,99.60
255,150,99.60
255,149,99.59
