159,255,62.72
159,254,62.72
159,253,62.72
159,252,62.72
159,251,62.71
159,250,62.71
159,249,62.70
159,248,62.70
159,247,62.70
159,246,62.69
159,245,62.69
159,244,62.69
159,243,62.68
159,242,62.68
159,241,62.67
159,240,62.67
159,239,62.67
159,238,62.66
159,237,62.66
159,236,62.65
159,235,62.65
159,234,62.65
159,233,62.64
159,232,62.64
159,231,62.64
159,230,62.63
159,229,62.63
159,228,62.62
159,227,62.62
159,226,62.62
159,225,62.61
159,224,62.61
159,223,62.60
159,222,62.60
159,221,62.60
159,220,62.59
159,219,62.59
159,218,62.58
159,217,62.58
159,216,62.58
159,215,62.57
159,214,62.57
159,213,62.57
159,212,62.56
159,211,62.56
159,210,62.55
159,209,62.55
159,208,62.55
159,207,62.54
159,206,62.54
159,205,62.53
159,204,62.53
159,203,62.53
159,202,62.52
159,201,62.52
159,200,62.52
159,199,62.51
159,198,62.51
159,197,62.50
159,196,62.50
159,195,62.50
159,194,62.49
159,193,62.49
159,192,62.48
159,191,62.48
159,190,62.48
159,189,62.47
159,188,62.47
159,187,62.47
159,186,62.46
159,185,62.46
159,184,62.45
159,183,62.45
159,182,62.45
159,181,62.44
159,180,62.44
159,179,62.43
159,178,62.43
159,177,62.43
159,176,62.42
159,175,62.42
159,174,62.41
159,173,62.41
159,172,62.41
159,171,62.40
159,170,62.40
159,169,62.40
159,168,62.39
159,167,62.39
159,166,62.38
159,165,62.38
159,164,62.38
159,163,62.37
159,162,62.37
159,161,62.36
159,160,62.36
159,159,62.36
159,158,62.35
159,157,62.35
159,156,62.35
159,155,62.34
159,154,62.34
159,153,62.33
159,152,62.33
159,151,62.33
159,150,62.32
159,149,62.32
159,148,62.31
159,147,62.31
159,146,62.31
159,145,62.30
159,144,62.30
159,143,62.29
159,142,62.29
159,141,62.29
159,140,62.28
159,139,62.28
159,138,62.28
159,137,62.27
159,136,62.27
159,135,62.26
159,134,62.26
159,133,62.26
159,132,62.25
159,131,62.25
159,130,62.24
159,129,62.24
159,128,62.24
159,127,62.23
159,126,62.23
159,125,62.23
159,124,62.22
159,123,62.22
159,122,62.21
159,121,62.21
159,120,62.21
159,119,62.20
159,118,62.20
159,117,62.19
159,116,62.19
159,115,62.19
159,114,62.18
159,113,62.18
159,112,62.18
159,111,62.17
159,110,62.17
159,109,62.16
159,108,62.16
159,107,62.16
159,106,62.15
159,105,62.15
159,104,62.14
159,103,62.14
159,102,62.14
159,101,62.13
159,100,62.13
159,99,62.12
159,98,62.12
159,97,62.12
159,96,62.11
159,95,62.11
159,94,62.11
159,93,62.10
159,92,62.10
159,91,62.09
159,90,62.09
159,89,62.09
159,88,62.08
159,87,62.08
159,86,62.07
159,85,62.07
159,84,62.07
159,83,62.06
159,82,62.06
159,81,62.06
159,80,62.05
159,79,62.05
159,78,62.04
159,77,62.04
159,76,62.04
159,75,62.03
159,74,62.03
159,73,62.02
159,72,62.02
159,71,62.02
159,70,62.01
159,69,62.01
159,68,62.01
159,67,62.00
159,66,62.00
159,65,61.99
159,64,61.99
159,63,61.99
159,62,61.98
159,61,61.98
159,60,61.97
159,59,61.97
159,58,61.97
159,57,61.96
159,56,61.96
159,55,61.95
159,54,61.95
159,53,61.95
159,52,61.94
159,51,61.94
159,50,61.94
159,49,61.93
159,48,61.93
159,47,61.92
159,46,61.92
159,45,61.92
159,44,61.91
159,43,61.91
159,42,61.90
159,41,61.90
159,40,61.90
159,39,61.89
159,38,61.89
159,37,61.89
159,36,61.88
159,35,61.88
159,34,61.87
159,33,61.87
159,32,61.87
159,31,61.86
159,30,61.86
159,29,61.85
159,28,61.85
159,27,61.85
159,26,61.84
159,25,61.84
159,24,61.83
159,23,61.83
159,22,61.83
159,21,61.82
159,20,61.82
159,19,61.82
159,18,61.81
159,17,61.81
159,16,61.80
159,15,61.80
159,14,61.80
159,13,61.79
159,12,61.79
159,11,61.78
159,10,61.78
159,9,61.78
159,8,61.77
159,7,61.77
159,6,61.77
159,5,61.76
159,4,61.76
159,3,61.75
159,2,61.75
159,1,61.75
159,0,61.74
