87.18	150 	150 	152 
87.17	149 	149 	151 
87.17	148 	148 	150 
87.16	148 	147 	149 
87.16	147 	146 	148 
87.16	146 	145 	147 
87.15	145 	144 	146 
87.15	144 	143 	145 
87.15	143 	142 	144 
87.14	142 	141 	143 
87.14	141 	140 	142 
87.13	140 	139 	141 
87.13	139 	138 	140 
87.13	138 	137 	139 
87.12	137 	136 	138 
87.12	136 	134 	137 
87.11	135 	133 	136 
87.11	134 	132 	135 
87.11	133 	131 	134 
87.1	132 	130 	133 
87.1	131 	129 	132 
87.1	130 	128 	131 
87.09	129 	127 	130 
87.09	128 	126 	129 
87.08	127 	125 	128 
87.08	126 	124 	127 
87.08	125 	123 	126 
87.07	124 	122 	125 
87.07	123 	121 	124 
87.06	122 	120 	123 
87.06	121 	119 	122 
87.06	119 	118 	122 
87.05	118 	117 	121 
87.05	117 	116 	120 
87.05	116 	115 	118 
87.04	116 	114 	117 
87.04	115 	113 	116 
87.03	114 	112 	115 
87.03	113 	111 	114 
87.03	112 	110 	113 
87.02	111 	109 	112 
87.02	110 	108 	111 
87.01	109 	107 	110 
87.01	108 	106 	109 
87.01	107 	105 	108 
87	106 	104 	107 
87	105 	103 	106 
86.99	104 	102 	105 
86.99	103 	101 	104 
86.99	102 	100 	103 
86.98	101 	99 	102 
86.98	100 	98 	101 
86.98	99 	97 	100 
86.97	98 	96 	99 
86.97	97 	95 	98 
86.96	96 	94 	97 
86.96	95 	93 	96 
86.96	94 	92 	95 
86.95	93 	91 	94 
86.95	92 	90 	93 
86.94	92 	89 	92 
86.94	90 	88 	91 
86.94	89 	87 	90 
86.93	88 	86 	89 
86.93	87 	85 	88 
86.93	86 	84 	87 
86.92	85 	83 	86 
86.92	84 	82 	85 
86.91	83 	81 	84 
86.91	82 	81 	83 
86.91	81 	80 	82 
86.9	80 	79 	81 
86.9	79 	78 	80 
86.89	78 	76 	79 
86.89	78 	75 	78 
86.89	76 	75 	77 
86.88	75 	74 	76 
86.88	74 	73 	75 
86.88	73 	72 	74 
86.87	73 	71 	73 
86.87	72 	70 	72 
86.86	71 	69 	71 
86.86	70 	68 	70 
86.86	68 	67 	69 
86.85	67 	66 	68 
86.85	66 	65 	67 
86.84	65 	64 	66 
86.84	64 	63 	65 
86.84	63 	62 	64 
86.83	62 	61 	63 
86.83	62 	60 	61 
86.82	61 	59 	60 
86.82	60 	58 	59 
86.82	59 	57 	58 
86.81	58 	56 	57 
86.81	57 	55 	56 
86.81	56 	54 	55 
86.8	55 	53 	54 
86.8	54 	52 	53 
86.79	53 	51 	52 
86.79	52 	50 	51 
86.79	51 	49 	50 
86.78	50 	48 	49 
86.78	48 	47 	48 
86.77	47 	46 	48 
86.77	46 	45 	47 
86.77	45 	44 	45 
86.76	44 	43 	45 
86.76	43 	42 	43 
86.76	42 	41 	42 
86.75	41 	40 	41 
86.75	40 	39 	40 
86.74	39 	38 	39 
86.74	38 	37 	38 
86.74	37 	36 	37 
86.73	36 	35 	36 
86.73	35 	34 	35 
86.72	34 	33 	34 
86.72	33 	33 	33 
86.72	32 	32 	32 
86.71	31 	31 	31 
86.71	30 	30 	30 
86.7	29 	29 	29 
86.7	28 	28 	28 
86.7	27 	27 	27 
86.69	26 	26 	26 
86.69	25 	25 	25 
86.69	24 	24 	24 
86.68	23 	23 	23 
86.68	22 	22 	22 
86.67	21 	21 	21 
86.67	20 	20 	20 
86.67	19 	19 	19 
86.66	18 	18 	18 
86.66	17 	17 	17 
86.65	16 	16 	16 
86.65	15 	15 	15 
86.65	14 	14 	14 
86.64	13 	13 	13 
86.64	12 	12 	12 
86.64	11 	11 	11 
86.63	10 	10 	10 
86.63	9 	9 	9 
86.62	8 	8 	8 
86.62	7 	7 	7 
86.62	6 	6 	6 
86.61	5 	5 	5 
86.61	4 	4 	4 
86.6	3 	3 	3 
86.6	2 	2 	2 
86.6	1 	1 	1 
86.59	0 	0 	0 
