0.59 	154 	156 	147 
0.58 	153 	155 	146 
0.58 	152 	154 	145 
0.58 	151 	152 	144 
0.57 	150 	151 	143 
0.57 	149 	150 	142 
0.56 	148 	149 	141 
0.56 	147 	148 	140 
0.56 	146 	147 	139 
0.55 	145 	146 	139 
0.55 	144 	145 	138 
0.55 	142 	144 	137 
0.54 	141 	142 	136 
0.54 	140 	141 	135 
0.53 	139 	140 	134 
0.53 	138 	139 	133 
0.53 	137 	138 	132 
0.52 	136 	137 	131 
0.52 	135 	136 	130 
0.51 	134 	135 	129 
0.51 	133 	134 	128 
0.51 	132 	133 	127 
0.50 	131 	132 	126 
0.50 	130 	131 	125 
0.49 	129 	130 	124 
0.49 	128 	129 	123 
0.49 	127 	128 	122 
0.48 	126 	127 	121 
0.48 	125 	125 	121 
0.48 	124 	124 	120 
0.47 	123 	123 	119 
0.47 	122 	122 	118 
0.46 	121 	121 	117 
0.46 	120 	120 	116 
0.46 	119 	119 	115 
0.45 	118 	118 	114 
0.45 	117 	117 	113 
0.44 	116 	116 	112 
0.44 	115 	115 	111 
0.44 	114 	114 	110 
0.43 	113 	112 	109 
0.43 	112 	111 	108 
0.43 	111 	110 	107 
0.42 	110 	109 	106 
0.42 	109 	108 	106 
0.41 	108 	107 	105 
0.41 	107 	106 	104 
0.41 	106 	105 	103 
0.40 	105 	104 	102 
0.40 	104 	103 	101 
0.39 	103 	102 	100 
0.39 	102 	101 	99 
0.39 	101 	100 	98 
0.38 	100 	99 	97 
0.38 	99 	98 	96 
0.37 	97 	97 	95 
0.37 	96 	96 	94 
0.37 	95 	95 	93 
0.36 	94 	93 	92 
0.36 	93 	92 	91 
0.36 	92 	91 	90 
0.35 	91 	90 	89 
0.35 	90 	89 	88 
0.34 	89 	88 	87 
0.34 	88 	87 	86 
0.34 	87 	86 	85 
0.33 	86 	85 	84 
0.33 	85 	84 	83 
0.32 	84 	83 	82 
0.32 	83 	82 	81 
0.32 	82 	81 	80 
0.31 	81 	80 	80 
0.31 	80 	79 	79 
0.31 	79 	78 	78 
0.30 	78 	77 	77 
0.30 	77 	76 	76 
0.29 	76 	75 	75 
0.29 	75 	74 	74 
0.29 	74 	73 	73 
0.28 	73 	72 	72 
0.28 	72 	71 	71 
0.27 	71 	70 	70 
0.27 	70 	69 	69 
0.27 	69 	68 	68 
0.26 	68 	67 	67 
0.26 	67 	66 	66 
0.26 	66 	64 	65 
0.25 	65 	63 	64 
0.25 	64 	62 	63 
0.24 	63 	61 	62 
0.24 	62 	60 	61 
0.24 	61 	59 	60 
0.23 	60 	58 	59 
0.23 	59 	57 	58 
0.22 	58 	56 	57 
0.22 	57 	55 	56 
0.22 	56 	54 	55 
0.21 	55 	53 	54 
0.21 	54 	52 	53 
0.20 	53 	51 	52 
0.20 	52 	50 	51 
0.20 	51 	49 	50 
0.19 	50 	48 	49 
0.19 	49 	47 	48 
0.19 	48 	46 	47 
0.18 	46 	45 	46 
0.18 	45 	44 	45 
0.17 	44 	43 	44 
0.17 	43 	42 	43 
0.17 	42 	41 	42 
0.16 	41 	40 	41 
0.16 	40 	39 	40 
0.15 	39 	38 	39 
0.15 	38 	37 	38 
0.15 	37 	36 	37 
0.14 	36 	35 	36 
0.14 	35 	34 	35 
0.14 	34 	33 	34 
0.13 	33 	32 	33 
0.13 	32 	31 	32 
0.12 	31 	30 	31 
0.12 	30 	29 	30 
0.12 	29 	28 	29 
0.11 	28 	27 	28 
0.11 	27 	26 	27 
0.10 	26 	25 	26 
0.10 	25 	25 	25 
0.10 	24 	23 	24 
0.09 	23 	22 	23 
0.09 	22 	22 	22 
0.09 	21 	21 	21 
0.08 	20 	20 	20 
0.08 	19 	19 	19 
0.07 	18 	18 	18 
0.07 	17 	17 	17 
0.07 	16 	16 	16 
0.06 	15 	15 	15 
0.06 	14 	14 	14 
0.05 	13 	13 	13 
0.05 	12 	12 	12 
0.05 	11 	11 	11 
0.04 	10 	10 	10 
0.04 	9 	9 	9 
0.03 	8 	8 	8 
0.03 	7 	7 	7 
0.03 	6 	6 	6 
0.02 	5 	5 	5 
0.02 	4 	4 	4 
0.02 	3 	3 	3 
0.01 	2 	2 	2 
0.01 	1 	1 	1 
0.00 	0 	0 	0 
